,nmin,minleaf,ntrees,nfeats,avg_accuracy
2864,12,6,150,5,0.7242456140350877
2865,12,6,150,6,0.7348421052631579
2866,12,6,150,7,0.7375438596491228
2867,12,6,150,8,0.7295438596491228
2868,12,6,150,9,0.7268771929824561
2869,12,6,150,10,0.7215087719298245
2870,12,6,200,1,0.7030526315789474
2871,12,6,200,2,0.729578947368421
2872,12,6,200,3,0.7216140350877194
2873,12,6,200,4,0.7322105263157895
2874,12,6,200,5,0.7375438596491228
2875,12,6,200,6,0.7349473684210527
2876,12,6,200,7,0.7269122807017545
2877,12,6,200,8,0.7241754385964911
2878,12,6,200,9,0.726842105263158
2879,12,6,200,10,0.7135789473684211
2880,13,1,10,1,0.6503508771929825
2881,13,1,10,2,0.7029473684210527
2882,13,1,10,3,0.660421052631579
2883,13,1,10,4,0.6496140350877193
2884,13,1,10,5,0.6762456140350878
2885,13,1,10,6,0.6766315789473685
2886,13,1,10,7,0.6736842105263158
2887,13,1,10,8,0.6791228070175438
2888,13,1,10,9,0.7028070175438597
2889,13,1,10,10,0.7003157894736842
2890,13,1,20,1,0.7030877192982457
2891,13,1,20,2,0.7003157894736842
2892,13,1,20,3,0.7400701754385965
2893,13,1,20,4,0.7004210526315789
2894,13,1,20,5,0.7217543859649123
2895,13,1,20,6,0.7030877192982457
2896,13,1,20,7,0.7002456140350877
2897,13,1,20,8,0.7161403508771931
2898,13,1,20,9,0.7162456140350877
2899,13,1,20,10,0.6814736842105263
2900,13,1,30,1,0.7057894736842105
2901,13,1,30,2,0.7614385964912281
2902,13,1,30,3,0.6630526315789473
2903,13,1,30,4,0.7055789473684211
2904,13,1,30,5,0.6976491228070175
2905,13,1,30,6,0.7136842105263158
2906,13,1,30,7,0.7321754385964911
2907,13,1,30,8,0.7534385964912281
2908,13,1,30,9,0.7081052631578948
2909,13,1,30,10,0.7321403508771931
2910,13,1,40,1,0.6872280701754386
2911,13,1,40,2,0.7162105263157895
2912,13,1,40,3,0.7082807017543861
2913,13,1,40,4,0.713578947368421
2914,13,1,40,5,0.7083157894736842
2915,13,1,40,6,0.7189473684210528
2916,13,1,40,7,0.7214385964912281
2917,13,1,40,8,0.734842105263158
2918,13,1,40,9,0.7403157894736843
2919,13,1,40,10,0.7480701754385966
2920,13,1,50,1,0.7136842105263158
2921,13,1,50,2,0.705719298245614
2922,13,1,50,3,0.7349122807017544
2923,13,1,50,4,0.724140350877193
2924,13,1,50,5,0.7349122807017544
2925,13,1,50,6,0.7133333333333333
2926,13,1,50,7,0.7187719298245614
2927,13,1,50,8,0.7429122807017544
2928,13,1,50,9,0.7029824561403509
2929,13,1,50,10,0.7455087719298246
2930,13,1,100,1,0.7189122807017544
2931,13,1,100,2,0.7109824561403509
2932,13,1,100,3,0.7030175438596491
2933,13,1,100,4,0.7401754385964912
2934,13,1,100,5,0.721578947368421
2935,13,1,100,6,0.7268771929824562
2936,13,1,100,7,0.732140350877193
2937,13,1,100,8,0.7215438596491228
2938,13,1,100,9,0.724280701754386
2939,13,1,100,10,0.7055087719298244
2940,13,1,150,1,0.7242105263157894
2941,13,1,150,2,0.7216140350877194
2942,13,1,150,3,0.7189473684210527
2943,13,1,150,4,0.7401754385964912
2944,13,1,150,5,0.7161754385964911
2945,13,1,150,6,0.7428070175438597
2946,13,1,150,7,0.740140350877193
2947,13,1,150,8,0.7242456140350878
2948,13,1,150,9,0.7374736842105264
2949,13,1,150,10,0.7162105263157895
2950,13,1,200,1,0.7216140350877194
2951,13,1,200,2,0.7322456140350877
2952,13,1,200,3,0.7454736842105263
2953,13,1,200,4,0.7481754385964912
2954,13,1,200,5,0.742842105263158
2955,13,1,200,6,0.7241052631578947
2956,13,1,200,7,0.7162105263157896
2957,13,1,200,8,0.7455087719298245
2958,13,1,200,9,0.7321403508771931
2959,13,1,200,10,0.7321754385964911
2960,13,2,10,1,0.7003508771929825
2961,13,2,10,2,0.6606666666666667
2962,13,2,10,3,0.6736491228070175
2963,13,2,10,4,0.6661052631578948
2964,13,2,10,5,0.6975438596491228
2965,13,2,10,6,0.7270175438596491
2966,13,2,10,7,0.6763859649122808
2967,13,2,10,8,0.6842456140350877
2968,13,2,10,9,0.7480350877192984
2969,13,2,10,10,0.6898245614035087
2970,13,2,20,1,0.7137543859649123
2971,13,2,20,2,0.6844912280701754
2972,13,2,20,3,0.665719298245614
2973,13,2,20,4,0.6710526315789473
2974,13,2,20,5,0.6869473684210526
2975,13,2,20,6,0.7162105263157895
2976,13,2,20,7,0.7215438596491228
2977,13,2,20,8,0.7055789473684211
2978,13,2,20,9,0.7268070175438597
2979,13,2,20,10,0.7320701754385965
2980,13,2,30,1,0.6924561403508772
2981,13,2,30,2,0.7191228070175438
2982,13,2,30,3,0.7482105263157895
2983,13,2,30,4,0.6896842105263159
2984,13,2,30,5,0.7323508771929825
2985,13,2,30,6,0.6949473684210526
2986,13,2,30,7,0.737578947368421
2987,13,2,30,8,0.7242456140350877
2988,13,2,30,9,0.7375087719298246
2989,13,2,30,10,0.7216140350877194
2990,13,2,40,1,0.6686315789473685
2991,13,2,40,2,0.7109824561403508
2992,13,2,40,3,0.7402807017543859
2993,13,2,40,4,0.7004561403508772
2994,13,2,40,5,0.7456491228070175
2995,13,2,40,6,0.7163157894736842
2996,13,2,40,7,0.7376491228070176
2997,13,2,40,8,0.7427719298245614
2998,13,2,40,9,0.7029122807017544
2999,13,2,40,10,0.7108070175438597
3000,13,2,50,1,0.7109473684210526
3001,13,2,50,2,0.6977894736842105
3002,13,2,50,3,0.7242105263157895
3003,13,2,50,4,0.6896842105263157
3004,13,2,50,5,0.7110877192982455
3005,13,2,50,6,0.7214736842105263
3006,13,2,50,7,0.7269824561403508
3007,13,2,50,8,0.7587368421052632
3008,13,2,50,9,0.7267368421052631
3009,13,2,50,10,0.7268771929824561
3010,13,2,100,1,0.7030877192982457
3011,13,2,100,2,0.7163508771929824
3012,13,2,100,3,0.7295438596491227
3013,13,2,100,4,0.7028771929824561
3014,13,2,100,5,0.7109824561403508
3015,13,2,100,6,0.7029122807017544
3016,13,2,100,7,0.7241052631578947
3017,13,2,100,8,0.7188070175438597
3018,13,2,100,9,0.7374736842105263
3019,13,2,100,10,0.7480350877192983
3020,13,2,150,1,0.6949824561403509
3021,13,2,150,2,0.7242105263157895
3022,13,2,150,3,0.7242105263157895
3023,13,2,150,4,0.7163157894736842
3024,13,2,150,5,0.7295087719298244
3025,13,2,150,6,0.7242456140350877
3026,13,2,150,7,0.7242105263157896
3027,13,2,150,8,0.7215087719298244
3028,13,2,150,9,0.7347719298245614
3029,13,2,150,10,0.7320701754385965
3030,13,2,200,1,0.7109122807017544
3031,13,2,200,2,0.7296842105263158
3032,13,2,200,3,0.7269473684210527
3033,13,2,200,4,0.7269122807017544
3034,13,2,200,5,0.7322456140350877
3035,13,2,200,6,0.7162456140350877
3036,13,2,200,7,0.7294736842105263
3037,13,2,200,8,0.7401754385964912
3038,13,2,200,9,0.7401754385964912
3039,13,2,200,10,0.7401403508771929
3040,13,3,10,1,0.657859649122807
3041,13,3,10,2,0.7188070175438597
3042,13,3,10,3,0.7085263157894737
3043,13,3,10,4,0.6657543859649123
3044,13,3,10,5,0.6923859649122807
3045,13,3,10,6,0.6949122807017544
3046,13,3,10,7,0.7216842105263158
3047,13,3,10,8,0.6898596491228071
3048,13,3,10,9,0.7057543859649124
3049,13,3,10,10,0.7346666666666667
3050,13,3,20,1,0.7055087719298245
3051,13,3,20,2,0.7057543859649122
3052,13,3,20,3,0.6976491228070175
3053,13,3,20,4,0.7136842105263158
3054,13,3,20,5,0.7322105263157895
3055,13,3,20,6,0.692280701754386
3056,13,3,20,7,0.7162456140350877
3057,13,3,20,8,0.7163859649122807
3058,13,3,20,9,0.7055087719298245
3059,13,3,20,10,0.7242807017543861
3060,13,3,30,1,0.7058596491228071
3061,13,3,30,2,0.721578947368421
3062,13,3,30,3,0.7029473684210527
3063,13,3,30,4,0.7055438596491228
3064,13,3,30,5,0.716421052631579
3065,13,3,30,6,0.6922105263157896
3066,13,3,30,7,0.7110526315789473
3067,13,3,30,8,0.7001754385964912
3068,13,3,30,9,0.7107368421052632
3069,13,3,30,10,0.7321052631578947
3070,13,3,40,1,0.6790175438596492
3071,13,3,40,2,0.6897543859649122
3072,13,3,40,3,0.7374736842105263
3073,13,3,40,4,0.7268771929824561
3074,13,3,40,5,0.7188070175438597
3075,13,3,40,6,0.7269122807017543
3076,13,3,40,7,0.7136842105263158
3077,13,3,40,8,0.7268070175438597
3078,13,3,40,9,0.7665964912280702
3079,13,3,40,10,0.7375438596491228
3080,13,3,50,1,0.6844210526315788
3081,13,3,50,2,0.7189473684210527
3082,13,3,50,3,0.7108771929824561
3083,13,3,50,4,0.7162456140350877
3084,13,3,50,5,0.7375438596491228
3085,13,3,50,6,0.7162105263157895
3086,13,3,50,7,0.726877192982456
3087,13,3,50,8,0.7294385964912281
3088,13,3,50,9,0.7162105263157895
3089,13,3,50,10,0.7162456140350877
3090,13,3,100,1,0.705719298245614
3091,13,3,100,2,0.7190175438596491
3092,13,3,100,3,0.7136140350877194
3093,13,3,100,4,0.7587368421052632
3094,13,3,100,5,0.7269473684210527
3095,13,3,100,6,0.7402456140350877
3096,13,3,100,7,0.7428070175438596
3097,13,3,100,8,0.718842105263158
3098,13,3,100,9,0.732140350877193
3099,13,3,100,10,0.7295087719298244
3100,13,3,150,1,0.724280701754386
3101,13,3,150,2,0.7428771929824561
3102,13,3,150,3,0.7269122807017544
3103,13,3,150,4,0.734842105263158
3104,13,3,150,5,0.7349122807017544
3105,13,3,150,6,0.7189473684210527
3106,13,3,150,7,0.734842105263158
3107,13,3,150,8,0.7268070175438597
3108,13,3,150,9,0.7295087719298246
3109,13,3,150,10,0.7268771929824561
3110,13,3,200,1,0.7269473684210526
3111,13,3,200,2,0.7056140350877194
3112,13,3,200,3,0.7216140350877194
3113,13,3,200,4,0.7082456140350877
3114,13,3,200,5,0.7163157894736842
3115,13,3,200,6,0.7135087719298245
3116,13,3,200,7,0.7215087719298245
3117,13,3,200,8,0.7241754385964911
3118,13,3,200,9,0.7294736842105263
3119,13,3,200,10,0.7242105263157895
3120,13,4,10,1,0.6977543859649122
3121,13,4,10,2,0.703017543859649
3122,13,4,10,3,0.7081403508771931
3123,13,4,10,4,0.6872982456140351
3124,13,4,10,5,0.718842105263158
3125,13,4,10,6,0.6578245614035088
3126,13,4,10,7,0.7482105263157895
3127,13,4,10,8,0.6843508771929825
3128,13,4,10,9,0.6975438596491228
3129,13,4,10,10,0.6947719298245614
3130,13,4,20,1,0.7056842105263158
3131,13,4,20,2,0.7216842105263158
3132,13,4,20,3,0.6898245614035088
3133,13,4,20,4,0.721578947368421
3134,13,4,20,5,0.7003508771929823
3135,13,4,20,6,0.7401754385964912
3136,13,4,20,7,0.6659298245614035
3137,13,4,20,8,0.7162456140350877
3138,13,4,20,9,0.6895438596491228
3139,13,4,20,10,0.7189122807017544
3140,13,4,30,1,0.6924912280701755
3141,13,4,30,2,0.705719298245614
3142,13,4,30,3,0.716280701754386
3143,13,4,30,4,0.7215789473684211
3144,13,4,30,5,0.7480701754385966
3145,13,4,30,6,0.7161754385964911
3146,13,4,30,7,0.7401052631578947
3147,13,4,30,8,0.753438596491228
3148,13,4,30,9,0.7108771929824561
3149,13,4,30,10,0.7215789473684211
3150,13,4,40,1,0.708421052631579
3151,13,4,40,2,0.6951929824561404
3152,13,4,40,3,0.7136842105263158
3153,13,4,40,4,0.7110175438596491
3154,13,4,40,5,0.7295087719298246
3155,13,4,40,6,0.7109473684210526
3156,13,4,40,7,0.7403157894736843
3157,13,4,40,8,0.7189473684210527
3158,13,4,40,9,0.7109122807017544
3159,13,4,40,10,0.7481052631578946
3160,13,4,50,1,0.7243859649122807
3161,13,4,50,2,0.6870175438596491
3162,13,4,50,3,0.6923859649122807
3163,13,4,50,4,0.716280701754386
3164,13,4,50,5,0.7269473684210527
3165,13,4,50,6,0.7294736842105263
3166,13,4,50,7,0.737578947368421
3167,13,4,50,8,0.7349122807017545
3168,13,4,50,9,0.7188421052631578
3169,13,4,50,10,0.724280701754386
3170,13,4,100,1,0.6843508771929824
3171,13,4,100,2,0.7321754385964911
3172,13,4,100,3,0.7296842105263158
3173,13,4,100,4,0.7241754385964911
3174,13,4,100,5,0.7161403508771931
3175,13,4,100,6,0.7136491228070175
3176,13,4,100,7,0.7295438596491228
3177,13,4,100,8,0.734842105263158
3178,13,4,100,9,0.7320701754385965
3179,13,4,100,10,0.7295438596491228
3180,13,4,150,1,0.7084210526315788
3181,13,4,150,2,0.7216491228070175
3182,13,4,150,3,0.7242105263157895
3183,13,4,150,4,0.7242105263157895
3184,13,4,150,5,0.7322105263157895
3185,13,4,150,6,0.7375087719298244
3186,13,4,150,7,0.7375438596491228
3187,13,4,150,8,0.7374385964912281
3188,13,4,150,9,0.7400701754385965
3189,13,4,150,10,0.7241754385964912
3190,13,4,200,1,0.7138245614035087
3191,13,4,200,2,0.7216842105263157
3192,13,4,200,3,0.7268771929824561
3193,13,4,200,4,0.732140350877193
3194,13,4,200,5,0.7349122807017544
3195,13,4,200,6,0.732280701754386
3196,13,4,200,7,0.7294736842105263
3197,13,4,200,8,0.7268771929824561
3198,13,4,200,9,0.7428421052631579
3199,13,4,200,10,0.7480701754385964
3200,13,5,10,1,0.6686315789473685
3201,13,5,10,2,0.6871578947368422
3202,13,5,10,3,0.6789824561403508
3203,13,5,10,4,0.6977543859649123
3204,13,5,10,5,0.6900350877192982
3205,13,5,10,6,0.6605263157894736
3206,13,5,10,7,0.716
3207,13,5,10,8,0.7188070175438597
3208,13,5,10,9,0.6895789473684211
3209,13,5,10,10,0.6977894736842105
3210,13,5,20,1,0.6791578947368421
3211,13,5,20,2,0.6948771929824561
3212,13,5,20,3,0.7003859649122807
3213,13,5,20,4,0.7349122807017544
3214,13,5,20,5,0.7030877192982457
3215,13,5,20,6,0.7374736842105263
3216,13,5,20,7,0.7216491228070175
3217,13,5,20,8,0.7507719298245614
3218,13,5,20,9,0.7187368421052631
3219,13,5,20,10,0.7190175438596491
3220,13,5,30,1,0.7005263157894737
3221,13,5,30,2,0.6790877192982456
3222,13,5,30,3,0.6977543859649122
3223,13,5,30,4,0.6896491228070175
3224,13,5,30,5,0.7240701754385965
3225,13,5,30,6,0.7401052631578947
3226,13,5,30,7,0.7294736842105263
3227,13,5,30,8,0.7455438596491228
3228,13,5,30,9,0.7161052631578948
3229,13,5,30,10,0.7055087719298246
3230,13,5,40,1,0.682
3231,13,5,40,2,0.6605263157894737
3232,13,5,40,3,0.6684912280701755
3233,13,5,40,4,0.7243508771929824
3234,13,5,40,5,0.7082105263157895
3235,13,5,40,6,0.729578947368421
3236,13,5,40,7,0.716280701754386
3237,13,5,40,8,0.7002456140350878
3238,13,5,40,9,0.7267368421052632
3239,13,5,40,10,0.716
3240,13,5,50,1,0.713719298245614
3241,13,5,50,2,0.7109824561403509
3242,13,5,50,3,0.7242456140350877
3243,13,5,50,4,0.734842105263158
3244,13,5,50,5,0.6896491228070175
3245,13,5,50,6,0.7082807017543861
3246,13,5,50,7,0.7349122807017543
3247,13,5,50,8,0.7349473684210526
3248,13,5,50,9,0.7081754385964912
3249,13,5,50,10,0.7295438596491228
3250,13,5,100,1,0.7215789473684211
3251,13,5,100,2,0.7163157894736842
3252,13,5,100,3,0.7295438596491228
3253,13,5,100,4,0.7082807017543861
3254,13,5,100,5,0.7455438596491228
3255,13,5,100,6,0.700280701754386
3256,13,5,100,7,0.7349122807017544
3257,13,5,100,8,0.7003157894736842
3258,13,5,100,9,0.7215087719298244
3259,13,5,100,10,0.716280701754386
3260,13,5,150,1,0.7163508771929824
3261,13,5,150,2,0.7215438596491228
3262,13,5,150,3,0.7055789473684211
3263,13,5,150,4,0.7322456140350877
3264,13,5,150,5,0.7348421052631579
3265,13,5,150,6,0.740140350877193
3266,13,5,150,7,0.7428421052631579
3267,13,5,150,8,0.7215087719298247
3268,13,5,150,9,0.7560350877192983
3269,13,5,150,10,0.740280701754386
3270,13,5,200,1,0.7110175438596491
3271,13,5,200,2,0.7241754385964911
3272,13,5,200,3,0.7348421052631579
3273,13,5,200,4,0.7375087719298244
3274,13,5,200,5,0.7162456140350877
3275,13,5,200,6,0.7242456140350877
3276,13,5,200,7,0.7508070175438596
3277,13,5,200,8,0.7534736842105263
3278,13,5,200,9,0.7375789473684211
3279,13,5,200,10,0.7321754385964911
3280,13,6,10,1,0.6072280701754387
3281,13,6,10,2,0.6555087719298245
3282,13,6,10,3,0.6607368421052631
3283,13,6,10,4,0.6789824561403508
3284,13,6,10,5,0.7191228070175439
3285,13,6,10,6,0.6765964912280701
3286,13,6,10,7,0.7003157894736842
3287,13,6,10,8,0.7055438596491228
3288,13,6,10,9,0.7028771929824561
3289,13,6,10,10,0.7241754385964911
3290,13,6,20,1,0.6817543859649122
3291,13,6,20,2,0.6789824561403508
3292,13,6,20,3,0.6871578947368422
3293,13,6,20,4,0.7107719298245614
3294,13,6,20,5,0.6898947368421052
3295,13,6,20,6,0.7109824561403509
3296,13,6,20,7,0.7109824561403508
3297,13,6,20,8,0.7002456140350877
3298,13,6,20,9,0.7270526315789474
3299,13,6,20,10,0.7081754385964911
3300,13,6,30,1,0.6792280701754386
3301,13,6,30,2,0.7136842105263158
3302,13,6,30,3,0.7269122807017544
3303,13,6,30,4,0.6870877192982456
3304,13,6,30,5,0.7190526315789475
3305,13,6,30,6,0.7135789473684211
3306,13,6,30,7,0.7028421052631578
3307,13,6,30,8,0.7268070175438597
3308,13,6,30,9,0.7509122807017544
3309,13,6,30,10,0.718842105263158
3310,13,6,40,1,0.6949122807017545
3311,13,6,40,2,0.6923157894736842
3312,13,6,40,3,0.6924210526315789
3313,13,6,40,4,0.7376140350877194
3314,13,6,40,5,0.7349473684210526
3315,13,6,40,6,0.7188771929824561
3316,13,6,40,7,0.726842105263158
3317,13,6,40,8,0.7268070175438597
3318,13,6,40,9,0.7163157894736842
3319,13,6,40,10,0.7374385964912281
3320,13,6,50,1,0.7163508771929825
3321,13,6,50,2,0.745578947368421
3322,13,6,50,3,0.7509824561403509
3323,13,6,50,4,0.7109122807017544
3324,13,6,50,5,0.7028771929824562
3325,13,6,50,6,0.7216842105263158
3326,13,6,50,7,0.7110175438596492
3327,13,6,50,8,0.7269824561403508
3328,13,6,50,9,0.7002105263157894
3329,13,6,50,10,0.7136491228070175
3330,13,6,100,1,0.7110877192982457
3331,13,6,100,2,0.7110877192982455
3332,13,6,100,3,0.7136491228070175
3333,13,6,100,4,0.7162807017543861
3334,13,6,100,5,0.742842105263158
3335,13,6,100,6,0.7507719298245614
3336,13,6,100,7,0.7241754385964911
3337,13,6,100,8,0.7216140350877194
3338,13,6,100,9,0.7375087719298244
3339,13,6,100,10,0.7373333333333333
3340,13,6,150,1,0.7110877192982455
3341,13,6,150,2,0.7163157894736842
3342,13,6,150,3,0.7429122807017544
3343,13,6,150,4,0.7269122807017544
3344,13,6,150,5,0.7375087719298246
3345,13,6,150,6,0.7402105263157894
3346,13,6,150,7,0.7295438596491228
3347,13,6,150,8,0.7215789473684211
3348,13,6,150,9,0.7402456140350877
3349,13,6,150,10,0.7321754385964911
3350,13,6,200,1,0.7109824561403508
3351,13,6,200,2,0.7349122807017544
3352,13,6,200,3,0.7295789473684209
3353,13,6,200,4,0.7375789473684211
3354,13,6,200,5,0.7402456140350877
3355,13,6,200,6,0.7215789473684211
3356,13,6,200,7,0.7295087719298244
3357,13,6,200,8,0.7108771929824562
3358,13,6,200,9,0.745438596491228
3359,13,6,200,10,0.7268070175438597
3360,14,1,10,1,0.6871578947368422
3361,14,1,10,2,0.6710175438596491
3362,14,1,10,3,0.6684210526315789
3363,14,1,10,4,0.7084561403508772
3364,14,1,10,5,0.6498245614035089
3365,14,1,10,6,0.6764210526315789
3366,14,1,10,7,0.6843157894736842
3367,14,1,10,8,0.6686666666666666
3368,14,1,10,9,0.6711228070175439
3369,14,1,10,10,0.7241052631578947
3370,14,1,20,1,0.6525263157894737
3371,14,1,20,2,0.6976842105263157
3372,14,1,20,3,0.7109824561403509
3373,14,1,20,4,0.6976140350877194
3374,14,1,20,5,0.700280701754386
3375,14,1,20,6,0.7214385964912282
3376,14,1,20,7,0.6976491228070175
3377,14,1,20,8,0.718842105263158
3378,14,1,20,9,0.7480701754385966
3379,14,1,20,10,0.718842105263158
3380,14,1,30,1,0.7163508771929824
3381,14,1,30,2,0.6843859649122808
3382,14,1,30,3,0.7268771929824561
3383,14,1,30,4,0.7057543859649122
3384,14,1,30,5,0.7003859649122808
3385,14,1,30,6,0.7268771929824561
3386,14,1,30,7,0.7376140350877194
3387,14,1,30,8,0.7029122807017544
3388,14,1,30,9,0.7320701754385965
3389,14,1,30,10,0.7453333333333333
3390,14,1,40,1,0.721719298245614
3391,14,1,40,2,0.7003157894736842
3392,14,1,40,3,0.7028421052631579
3393,14,1,40,4,0.7190175438596491
3394,14,1,40,5,0.7189122807017544
3395,14,1,40,6,0.7375789473684211
3396,14,1,40,7,0.7401754385964912
3397,14,1,40,8,0.6975438596491228
3398,14,1,40,9,0.7295087719298247
3399,14,1,40,10,0.7427719298245614
3400,14,1,50,1,0.6976842105263158
3401,14,1,50,2,0.7081754385964911
3402,14,1,50,3,0.7243157894736841
3403,14,1,50,4,0.7347368421052632
3404,14,1,50,5,0.7109473684210526
3405,14,1,50,6,0.7055789473684211
3406,14,1,50,7,0.7162456140350877
3407,14,1,50,8,0.7188771929824561
3408,14,1,50,9,0.7321052631578948
3409,14,1,50,10,0.7427719298245614
3410,14,1,100,1,0.7323157894736843
3411,14,1,100,2,0.7109122807017543
3412,14,1,100,3,0.7294736842105263
3413,14,1,100,4,0.7296140350877194
3414,14,1,100,5,0.7214736842105263
3415,14,1,100,6,0.7028421052631579
3416,14,1,100,7,0.7375087719298246
3417,14,1,100,8,0.7481052631578948
3418,14,1,100,9,0.7135438596491228
3419,14,1,100,10,0.7375438596491228
3420,14,1,150,1,0.7057543859649122
3421,14,1,150,2,0.7110175438596491
3422,14,1,150,3,0.7375438596491227
3423,14,1,150,4,0.7242105263157895
3424,14,1,150,5,0.7109122807017545
3425,14,1,150,6,0.7295087719298244
3426,14,1,150,7,0.7321754385964913
3427,14,1,150,8,0.7109122807017544
3428,14,1,150,9,0.7321052631578948
3429,14,1,150,10,0.7267368421052632
3430,14,1,200,1,0.7296491228070174
3431,14,1,200,2,0.7189473684210526
3432,14,1,200,3,0.7374736842105263
3433,14,1,200,4,0.7189122807017544
3434,14,1,200,5,0.7161754385964911
3435,14,1,200,6,0.7321052631578947
3436,14,1,200,7,0.7428070175438597
3437,14,1,200,8,0.7427368421052631
3438,14,1,200,9,0.7241403508771931
3439,14,1,200,10,0.7294736842105263
3440,14,2,10,1,0.6895789473684211
3441,14,2,10,2,0.6950526315789474
3442,14,2,10,3,0.708280701754386
3443,14,2,10,4,0.7058947368421052
3444,14,2,10,5,0.6841754385964911
3445,14,2,10,6,0.6923859649122808
3446,14,2,10,7,0.6925964912280702
3447,14,2,10,8,0.6922456140350878
3448,14,2,10,9,0.7269824561403508
3449,14,2,10,10,0.7374035087719297
3450,14,2,20,1,0.7031228070175438
3451,14,2,20,2,0.6927368421052631
3452,14,2,20,3,0.7187719298245614
3453,14,2,20,4,0.6763157894736842
3454,14,2,20,5,0.7322105263157895
3455,14,2,20,6,0.7109824561403509
3456,14,2,20,7,0.7135087719298245
3457,14,2,20,8,0.7004210526315788
3458,14,2,20,9,0.7481754385964912
3459,14,2,20,10,0.7082456140350877
3460,14,2,30,1,0.6870175438596491
3461,14,2,30,2,0.7164912280701754
3462,14,2,30,3,0.6897543859649122
3463,14,2,30,4,0.7349824561403508
3464,14,2,30,5,0.7241052631578948
3465,14,2,30,6,0.7134736842105263
3466,14,2,30,7,0.7403157894736843
3467,14,2,30,8,0.7322105263157894
3468,14,2,30,9,0.7109122807017544
3469,14,2,30,10,0.7056491228070175
3470,14,2,40,1,0.7058245614035088
3471,14,2,40,2,0.7216140350877194
3472,14,2,40,3,0.7296491228070175
3473,14,2,40,4,0.7081754385964911
